entity_id,trip_id,route_id,route_short_name,route_long_name,start_date,start_time,direction_id,trip_headsign,shape_id,schedule_relationship,vehicle_id,vehicle_label,trip_update_timestamp_local,feed_header_timestamp_local
trip_update_TROL18-05-1-260323-ba-1450,TROL18-05-1-260323-ba-1450,,,,,,,,,0,27191,Trolejbuss 18,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL18-06-1-260323-ab-1420,TROL18-06-1-260323-ab-1420,,,,,,,,,0,27646,Trolejbuss 18,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL18-06-1-260323-ba-1340,TROL18-06-1-260323-ba-1340,,,,,,,,,0,27646,Trolejbuss 18,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-01-1-260323-ab-1340,TROL19-01-1-260323-ab-1340,,,,,,,,,0,19881,Trolejbuss 19,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-01-1-260323-ba-1420,TROL19-01-1-260323-ba-1420,,,,,,,,,0,19881,Trolejbuss 19,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-02-1-260323-ab-1350,TROL19-02-1-260323-ab-1350,,,,,,,,,0,19868,Trolejbuss 19,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-02-1-260323-ba-1430,TROL19-02-1-260323-ba-1430,,,,,,,,,0,19868,Trolejbuss 19,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-03-1-260323-ab-1410,TROL19-03-1-260323-ab-1410,,,,,,,,,0,29157,Trolejbuss 19,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-03-1-260323-bca-1450,TROL19-03-1-260323-bca-1450,,,,,,,,,0,29157,Trolejbuss 19,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-04-1-260323-ab-1420,TROL19-04-1-260323-ab-1420,,,,,,,,,0,19672,Trolejbuss 19,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-04-1-260323-ba-1340,TROL19-04-1-260323-ba-1340,,,,,,,,,0,19672,Trolejbuss 19,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-05-1-260323-acb-1440,TROL19-05-1-260323-acb-1440,,,,,,,,,0,19759,Trolejbuss 19,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-05-1-260323-ba-1350,TROL19-05-1-260323-ba-1350,,,,,,,,,0,19759,Trolejbuss 19,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-06-1-260323-ab-1320,TROL19-06-1-260323-ab-1320,,,,,,,,,0,28598,Trolejbuss 19,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL19-06-1-260323-ba-1410,TROL19-06-1-260323-ba-1410,,,,,,,,,0,28598,Trolejbuss 19,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL20-01-1-260323-ab-1350,TROL20-01-1-260323-ab-1350,,,,,,,,,0,19487,Trolejbuss 20,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL20-01-1-260323-ab-1430,TROL20-01-1-260323-ab-1430,,,,,,,,,0,19487,Trolejbuss 20,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL20-01-1-260323-ba-1420,TROL20-01-1-260323-ba-1420,,,,,,,,,0,19487,Trolejbuss 20,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL20-01-1-260323-ba-1500,TROL20-01-1-260323-ba-1500,,,,,,,,,0,19487,Trolejbuss 20,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-01-1-260323-ab-1400,TROL22-01-1-260323-ab-1400,,,,,,,,,0,17889,Trolejbuss 22,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-01-1-260323-ba-1430,TROL22-01-1-260323-ba-1430,,,,,,,,,0,17889,Trolejbuss 22,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-02-1-260323-ab-1410,TROL22-02-1-260323-ab-1410,,,,,,,,,0,17649,Trolejbuss 22,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-02-1-260323-ba-1340,TROL22-02-1-260323-ba-1340,,,,,,,,,0,17649,Trolejbuss 22,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-02-1-260323-ba-1440,TROL22-02-1-260323-ba-1440,,,,,,,,,0,17649,Trolejbuss 22,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-03-1-260323-ab-1420,TROL22-03-1-260323-ab-1420,,,,,,,,,0,17584,Trolejbuss 22,2026-04-01T13:56:01+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-03-1-260323-ba-1350,TROL22-03-1-260323-ba-1350,,,,,,,,,0,17584,Trolejbuss 22,2026-04-01T13:56:01+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-05-1-260323-ab-1440,TROL22-05-1-260323-ab-1440,,,,,,,,,0,17769,Trolejbuss 22,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-05-1-260323-ba-1400,TROL22-05-1-260323-ba-1400,,,,,,,,,0,17769,Trolejbuss 22,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-06-1-260323-ab-1340,TROL22-06-1-260323-ab-1340,,,,,,,,,0,17693,Trolejbuss 22,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-06-1-260323-ab-1450,TROL22-06-1-260323-ab-1450,,,,,,,,,0,17693,Trolejbuss 22,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL22-06-1-260323-ba-1420,TROL22-06-1-260323-ba-1420,,,,,,,,,0,17693,Trolejbuss 22,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-01-1-260323-ab-1410,TROL23-01-1-260323-ab-1410,,,,,,,,,0,27561,Trolejbuss 23,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-01-1-260323-ba-1340,TROL23-01-1-260323-ba-1340,,,,,,,,,0,27561,Trolejbuss 23,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-01-1-260323-ba-1440,TROL23-01-1-260323-ba-1440,,,,,,,,,0,27561,Trolejbuss 23,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-02-1-260323-ab-1420,TROL23-02-1-260323-ab-1420,,,,,,,,,0,27515,Trolejbuss 23,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-02-1-260323-ba-1350,TROL23-02-1-260323-ba-1350,,,,,,,,,0,27515,Trolejbuss 23,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-02-1-260323-ba-1450,TROL23-02-1-260323-ba-1450,,,,,,,,,0,27515,Trolejbuss 23,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-03-1-260323-ab-1430,TROL23-03-1-260323-ab-1430,,,,,,,,,0,27319,Trolejbuss 23,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-03-1-260323-ba-1410,TROL23-03-1-260323-ba-1410,,,,,,,,,0,27319,Trolejbuss 23,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-05-1-260323-ab-1340,TROL23-05-1-260323-ab-1340,,,,,,,,,0,27722,Trolejbuss 23,2026-04-01T13:54:12+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-05-1-260323-ab-1440,TROL23-05-1-260323-ab-1440,,,,,,,,,0,27722,Trolejbuss 23,2026-04-01T13:54:12+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-05-1-260323-ba-1420,TROL23-05-1-260323-ba-1420,,,,,,,,,0,27722,Trolejbuss 23,2026-04-01T13:54:12+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-06-1-260323-ab-1350,TROL23-06-1-260323-ab-1350,,,,,,,,,0,27298,Trolejbuss 23,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-06-1-260323-ab-1450,TROL23-06-1-260323-ab-1450,,,,,,,,,0,27298,Trolejbuss 23,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-06-1-260323-ba-1430,TROL23-06-1-260323-ba-1430,,,,,,,,,0,27298,Trolejbuss 23,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-07-1-260323-ab-1400,TROL23-07-1-260323-ab-1400,,,,,,,,,0,27330,Trolejbuss 23,2026-04-01T13:56:03+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-07-1-260323-ba-1330,TROL23-07-1-260323-ba-1330,,,,,,,,,0,27330,Trolejbuss 23,2026-04-01T13:56:03+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL23-07-1-260323-ba-1430,TROL23-07-1-260323-ba-1430,,,,,,,,,0,27330,Trolejbuss 23,2026-04-01T13:56:03+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-01-1-260323-ab-1410,TROL25-01-1-260323-ab-1410,,,,,,,,,0,27112,Trolejbuss 25,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-01-1-260323-ba-1330,TROL25-01-1-260323-ba-1330,,,,,,,,,0,27112,Trolejbuss 25,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-01-1-260323-ba-1450,TROL25-01-1-260323-ba-1450,,,,,,,,,0,27112,Trolejbuss 25,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-02-1-260323-ab-1420,TROL25-02-1-260323-ab-1420,,,,,,,,,0,27232,Trolejbuss 25,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-02-1-260323-ba-1340,TROL25-02-1-260323-ba-1340,,,,,,,,,0,27232,Trolejbuss 25,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-03-1-260323-ab-1430,TROL25-03-1-260323-ab-1430,,,,,,,,,0,27145,Trolejbuss 25,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-03-1-260323-ba-1400,TROL25-03-1-260323-ba-1400,,,,,,,,,0,27145,Trolejbuss 25,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-05-1-260323-ab-1330,TROL25-05-1-260323-ab-1330,,,,,,,,,0,22061,Trolejbuss 25,2026-04-01T13:56:01+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-05-1-260323-ab-1450,TROL25-05-1-260323-ab-1450,,,,,,,,,0,22061,Trolejbuss 25,2026-04-01T13:56:01+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-05-1-260323-ba-1410,TROL25-05-1-260323-ba-1410,,,,,,,,,0,22061,Trolejbuss 25,2026-04-01T13:56:01+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-07-1-260323-ab-1340,TROL25-07-1-260323-ab-1340,,,,,,,,,0,27537,Trolejbuss 25,2026-04-01T13:56:12+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-07-1-260323-ba-1420,TROL25-07-1-260323-ba-1420,,,,,,,,,0,27537,Trolejbuss 25,2026-04-01T13:56:12+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-08-1-260323-ab-1400,TROL25-08-1-260323-ab-1400,,,,,,,,,0,27581,Trolejbuss 25,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL25-08-1-260323-ba-1440,TROL25-08-1-260323-ba-1440,,,,,,,,,0,27581,Trolejbuss 25,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL27-01-1-260323-ab-1430,TROL27-01-1-260323-ab-1430,,,,,,,,,0,29288,Trolejbuss 27,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL27-01-1-260323-ba-1400,TROL27-01-1-260323-ba-1400,,,,,,,,,0,29288,Trolejbuss 27,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL27-02-1-260323-ab-1330,TROL27-02-1-260323-ab-1330,,,,,,,,,0,29244,Trolejbuss 27,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL27-02-1-260323-ab-1450,TROL27-02-1-260323-ab-1450,,,,,,,,,0,29244,Trolejbuss 27,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL27-02-1-260323-ba-1420,TROL27-02-1-260323-ba-1420,,,,,,,,,0,29244,Trolejbuss 27,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL27-03-1-260323-ab-1350,TROL27-03-1-260323-ab-1350,,,,,,,,,0,29342,Trolejbuss 27,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL27-03-1-260323-ba-1440,TROL27-03-1-260323-ba-1440,,,,,,,,,0,29342,Trolejbuss 27,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL27-04-1-260323-ab-1410,TROL27-04-1-260323-ab-1410,,,,,,,,,0,29266,Trolejbuss 27,2026-04-01T13:48:46+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL27-04-1-260323-ba-1340,TROL27-04-1-260323-ba-1340,,,,,,,,,0,29266,Trolejbuss 27,2026-04-01T13:48:46+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-01-1-260323-ab-1350,TROL3-01-1-260323-ab-1350,,,,,,,,,0,17878,Trolejbuss 3,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-01-1-260323-ba-1420,TROL3-01-1-260323-ba-1420,,,,,,,,,0,17878,Trolejbuss 3,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-02-1-260323-ab-1400,TROL3-02-1-260323-ab-1400,,,,,,,,,0,17573,Trolejbuss 3,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-02-1-260323-ba-1430,TROL3-02-1-260323-ba-1430,,,,,,,,,0,17573,Trolejbuss 3,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-03-1-260323-ab-1410,TROL3-03-1-260323-ab-1410,,,,,,,,,0,17791,Trolejbuss 3,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-03-1-260323-ba-1330,TROL3-03-1-260323-ba-1330,,,,,,,,,0,17791,Trolejbuss 3,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-03-1-260323-ba-1440,TROL3-03-1-260323-ba-1440,,,,,,,,,0,17791,Trolejbuss 3,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-05-1-260323-ab-1420,TROL3-05-1-260323-ab-1420,,,,,,,,,0,17780,Trolejbuss 3,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-05-1-260323-ba-1340,TROL3-05-1-260323-ba-1340,,,,,,,,,0,17780,Trolejbuss 3,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-05-1-260323-ba-1450,TROL3-05-1-260323-ba-1450,,,,,,,,,0,17780,Trolejbuss 3,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-07-1-260323-ab-1430,TROL3-07-1-260323-ab-1430,,,,,,,,,0,17834,Trolejbuss 3,2026-04-01T13:56:03+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-07-1-260323-ba-1350,TROL3-07-1-260323-ba-1350,,,,,,,,,0,17834,Trolejbuss 3,2026-04-01T13:56:03+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-08-1-260323-ab-1340,TROL3-08-1-260323-ab-1340,,,,,,,,,0,17507,Trolejbuss 3,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-08-1-260323-ab-1440,TROL3-08-1-260323-ab-1440,,,,,,,,,0,17507,Trolejbuss 3,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-08-1-260323-ba-1410,TROL3-08-1-260323-ba-1410,,,,,,,,,0,17507,Trolejbuss 3,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-10-1-260323-ab1-1340,TROL3-10-1-260323-ab1-1340,,,,,,,,,0,17998,Trolejbuss 3,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL3-10-1-260323-b1a-1420,TROL3-10-1-260323-b1a-1420,,,,,,,,,0,17998,Trolejbuss 3,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL31-02-1-260323-ab-1330,TROL31-02-1-260323-ab-1330,,,,,,,,,0,28543,Trolejbuss 31,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL31-02-1-260323-ba-1430,TROL31-02-1-260323-ba-1430,,,,,,,,,0,28543,Trolejbuss 31,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL31-03-1-260323-ab-1400,TROL31-03-1-260323-ab-1400,,,,,,,,,0,28423,Trolejbuss 31,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL31-05-1-260323-ab-1430,TROL31-05-1-260323-ab-1430,,,,,,,,,0,28478,Trolejbuss 31,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL31-05-1-260323-ba-1330,TROL31-05-1-260323-ba-1330,,,,,,,,,0,28478,Trolejbuss 31,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL34-01-1-260323-ab-1440,TROL34-01-1-260323-ab-1440,,,,,,,,,0,19737,Trolejbuss 34,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL34-01-1-260323-ba-1340,TROL34-01-1-260323-ba-1340,,,,,,,,,0,19737,Trolejbuss 34,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL34-02-1-260323-ab-1340,TROL34-02-1-260323-ab-1340,,,,,,,,,0,19683,Trolejbuss 34,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL34-02-1-260323-ba-1440,TROL34-02-1-260323-ba-1440,,,,,,,,,0,19683,Trolejbuss 34,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL35-01-1-260323-ab-1430,TROL35-01-1-260323-ab-1430,,,,,,,,,0,29375,Trolejbuss 35,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL35-01-1-260323-ba-1350,TROL35-01-1-260323-ba-1350,,,,,,,,,0,29375,Trolejbuss 35,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL35-04-1-260323-ab-1340,TROL35-04-1-260323-ab-1340,,,,,,,,,0,29311,Trolejbuss 35,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL35-04-1-260323-ba-1440,TROL35-04-1-260323-ba-1440,,,,,,,,,0,29311,Trolejbuss 35,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-01-1-260323-ba-1410,TROL4-01-1-260323-ba-1410,,,,,,,,,0,27201,Trolejbuss 4,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-03-1-260323-ab-1300,TROL4-03-1-260323-ab-1300,,,,,,,,,0,27602,Trolejbuss 4,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-03-1-260323-ba-1430,TROL4-03-1-260323-ba-1430,,,,,,,,,0,27602,Trolejbuss 4,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-05-1-260323-ab-1310,TROL4-05-1-260323-ab-1310,,,,,,,,,0,22006,Trolejbuss 4,2026-04-01T13:56:03+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-05-1-260323-ba-1440,TROL4-05-1-260323-ba-1440,,,,,,,,,0,22006,Trolejbuss 4,2026-04-01T13:56:03+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-07-1-260323-ab-1330,TROL4-07-1-260323-ab-1330,,,,,,,,,0,17703,Trolejbuss 4,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-07-1-260323-ba-1500,TROL4-07-1-260323-ba-1500,,,,,,,,,0,17703,Trolejbuss 4,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-11-1-260323-ab-1400,TROL4-11-1-260323-ab-1400,,,,,,,,,0,17551,Trolejbuss 4,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-13-1-260323-ab-1420,TROL4-13-1-260323-ab-1420,,,,,,,,,0,17845,Trolejbuss 4,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-13-1-260323-ba-1300,TROL4-13-1-260323-ba-1300,,,,,,,,,0,17845,Trolejbuss 4,2026-04-01T13:56:02+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-16-1-260323-ab-1430,TROL4-16-1-260323-ab-1430,,,,,,,,,0,22094,Trolejbuss 4,2026-04-01T13:56:01+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-16-1-260323-ba-1310,TROL4-16-1-260323-ba-1310,,,,,,,,,0,22094,Trolejbuss 4,2026-04-01T13:56:01+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-18-1-260323-ab-1450,TROL4-18-1-260323-ab-1450,,,,,,,,,0,27711,Trolejbuss 4,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-18-1-260323-ba-1330,TROL4-18-1-260323-ba-1330,,,,,,,,,0,27711,Trolejbuss 4,2026-04-01T13:56:17+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-20-1-260323-ba-1340,TROL4-20-1-260323-ba-1340,,,,,,,,,0,17682,Trolejbuss 4,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL4-22-1-260323-ba-1400,TROL4-22-1-260323-ba-1400,,,,,,,,,0,27679,Trolejbuss 4,2026-04-01T13:56:18+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-01-1-260323-ab-1410,TROL5-01-1-260323-ab-1410,,,,,,,,,0,19617,Trolejbuss 5,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-01-1-260323-ba-1440,TROL5-01-1-260323-ba-1440,,,,,,,,,0,19617,Trolejbuss 5,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-02-1-260323-ab-1430,TROL5-02-1-260323-ab-1430,,,,,,,,,0,19476,Trolejbuss 5,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-02-1-260323-ba-1350,TROL5-02-1-260323-ba-1350,,,,,,,,,0,19476,Trolejbuss 5,2026-04-01T13:56:13+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-03-1-260323-ab-1340,TROL5-03-1-260323-ab-1340,,,,,,,,,0,19792,Trolejbuss 5,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL5-03-1-260323-ba-1420,TROL5-03-1-260323-ba-1420,,,,,,,,,0,19792,Trolejbuss 5,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-01-1-251124-ab-1430,TROL9-01-1-251124-ab-1430,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,0.0,Iļģuciems,riga_trol_9_a-b,0,27635,Trolejbuss 9,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-01-1-251124-ba-1400,TROL9-01-1-251124-ba-1400,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,1.0,Stacijas laukums,riga_trol_9_b-a,0,27635,Trolejbuss 9,2026-04-01T13:56:16+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-02-1-251124-ab-1340,TROL9-02-1-251124-ab-1340,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,0.0,Iļģuciems,riga_trol_9_a-b,0,27276,Trolejbuss 9,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-02-1-251124-ab-1450,TROL9-02-1-251124-ab-1450,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,0.0,Iļģuciems,riga_trol_9_a-b,0,27276,Trolejbuss 9,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-02-1-251124-ba-1420,TROL9-02-1-251124-ba-1420,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,1.0,Stacijas laukums,riga_trol_9_b-a,0,27276,Trolejbuss 9,2026-04-01T13:56:15+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-03-1-251124-ab-1400,TROL9-03-1-251124-ab-1400,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,0.0,Iļģuciems,riga_trol_9_a-b,0,27657,Trolejbuss 9,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-03-1-251124-ba-1340,TROL9-03-1-251124-ba-1340,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,1.0,Stacijas laukums,riga_trol_9_b-a,0,27657,Trolejbuss 9,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
trip_update_TROL9-03-1-251124-ba-1440,TROL9-03-1-251124-ba-1440,riga_trol_9,9,Stacijas laukums - Iļģuciems,,,1.0,Stacijas laukums,riga_trol_9_b-a,0,27657,Trolejbuss 9,2026-04-01T13:56:14+03:00,2026-04-01T13:56:21+03:00
